title,group,product,random_key,image_url,brand,persian_name,رنگ,برند,نوع کلی,جنس,مدل,سایز,نوع آستین,طرح,ویژگی ها,استایل,نوع یقه / بسته شدن,فصل,اجناس,مدل لباس,گروه,کد محصول,کد,Raqm,ناشن,درجه کیفی,ناهمگونی,پارچه,کشور تولید کننده,اسایل,group_fa,color_fa,title_len,word_count,title_category,char_per_word,title_group_combo,len_ratio,pca1,pca2
تاپ و شلوارک مردونه کد 11187,مردانه,تاپ و شلوارک,6ac83d57-01e2-4a3d-851b-5da6db233d71,https://image.torob.com/base/images/yi/U2/yiU2oScskuH_QVuO.jpg,نامشخص,تاپ و شلوارک مردونه کد 11187,نامشخص,نامشخص,تاپ و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,28,6,Short,4.0,مردانه_Short,5.6,-1.7647696927276628,-1.222831167102432
ست لباس راحتی مردانه ناتیکا,مردانه,ست لباس راحتی,c9ead4f7-3ede-4e44-9358-e3a17dff3e91,https://image.torob.com/base/images/OT/7F/OT7F-t5XH01ohBTN.jpg,ناتیکا,ست لباس راحتی مردانه ناتیکا,نامشخص,ناتیکا,ست لباس راحتی,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,27,5,Short,4.5,مردانه_Short,4.909090909090909,-0.5681103835207456,-0.1259881499314625
ست تیشرت شلوار مردانه سفید مشکی آستین کوتاه EveryTime مدل 1538,مردانه,ست تیشرت شلوار,03befe57-6109-4a6c-8b51-6527c556aa07,https://image.torob.com/base/images/6o/Qp/6oQpkRQPyDrOIPSn.jpg,نامشخص,ست تیشرت شلوار مردانه سفید مشکی آستین کوتاه EveryTime مدل 1538,سفید,نامشخص,ست تیشرت شلوار,,,نامشخص,آستین کوتاه,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺪﯿﻔﺳ,62,11,Long,5.166666666666667,مردانه_Long,10.054054054054054,1.2962829459827907,-0.5854581968275762
ست تیشرت و شلوارک مردانه مدل A1,مردانه,ست تیشرت و شلوارک,0fa967fa-80b2-4e46-94f3-0e01bb2ebce4,https://image.torob.com/base/images/mx/dr/mxdrSwKHLJamn0al.jpg,نامشخص,ست تیشرت و شلوارک مردانه مدل A1,نامشخص,نامشخص,ست تیشرت و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,31,7,Medium,3.875,مردانه_Medium,6.358974358974359,-1.2465522411889012,-0.5626274272260043
ست حلقه آستین شلوارک راحتی مردانه برند هیراد,مردانه,ست حلقه آستین شلوارک,7a5d228c-1839-4f9a-8e77-722e9cad5250,https://image.torob.com/base/images/b8/g3/b8g3nyCKcRxDQ9cI.jpg,هیراد,ست حلقه آستین شلوارک راحتی مردانه برند هیراد,نامشخص,نامشخص,ست حلقه آستین شلوارک,,,نامشخص,حلقه آستین,,,راحتی,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,44,8,Medium,4.888888888888889,مردانه_Medium,7.471698113207546,-0.23648194567704475,-0.5235585832595474
تیشرت و شلوارک مردانه لیورجی 399920LIVERGY,مردانه,ست تیشرت و شلوارک,d9d9b3be-a30f-4fe4-8746-cb71f2e59e6e,https://image.torob.com/base/images/D7/pv/D7pvkU7hHuBXiyKb.jpg,لیورجی,تیشرت و شلوارک مردانه لیورجی 399920LIVERGY,نامشخص,نامشخص,تیشرت و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,42,6,Medium,6.0,مردانه_Medium,6.0,0.4229359744004169,-0.6232504367710349
ست تیشرت و شلوار دورس مردانه کد 23959,مردانه,ست تیشرت و شلوار دورس,c3d69e3d-cd92-4d0c-af79-e7106c4fd8c0,https://image.torob.com/base/images/7z/UD/7zUDh1iriM9InGEO.jpg,نامشخص,ست تیشرت و شلوار دورس مردانه کد 23959,نامشخص,نامشخص,ست تیشرت و شلوار دورس,دورس,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,37,8,Medium,4.111111111111111,مردانه_Medium,7.239130434782609,-1.1019722277889905,-0.6366442761113034
ست پولوشرت سفید و اسلش بنز,نامشخص,ست پولوشرت و اسلش,f7ec7a9e-2456-4e0d-a494-46a5aaba33de,https://image.torob.com/base/images/rP/Cv/rPCvuBAl7BPJX-RX.jpg,نامشخص,ست پولوشرت سفید و اسلش بنز,سفید,نامشخص,ست پولوشرت و اسلش,,,نامشخص,,,,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺪﯿﻔﺳ,26,6,Short,3.7142857142857144,نامشخص_Short,5.515151515151515,-1.672173656436933,2.083526750821179
ست لباس راحتی مردانه ال سی وایکیکی,مردانه,ست لباس راحتی,01a83fef-28ea-44c9-9241-cea3a7b6a2ca,https://image.torob.com/base/images/Fb/Pk/FbPkzl_4L7k_dPxr.jpg,ال سی وایکیکی,ست لباس راحتی مردانه ال سی وایکیکی,نامشخص,نامشخص,ست لباس راحتی,,,نامشخص,,,,راحتی,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,34,7,Medium,4.25,مردانه_Medium,6.476190476190476,-0.6770579780260151,-0.16296233893906112
ست تی شرت وشلوارمردانه سویکس,مردانه,ست تی شرت و شلوار,80021f47-f27f-469c-b4a5-417c54f920d2,https://image.torob.com/base/images/u8/rd/u8rdasplleIZkYPb.jpg,سویکس,ست تی شرت وشلوارمردانه سویکس,نامشخص,نامشخص,ست تی شرت و شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,28,5,Short,4.666666666666667,مردانه_Short,4.941176470588235,-0.9513025146089426,-0.8028005082671336
شلوار مردانه ریلکس ایکس ساید S5EK45Z8 - V1F | XSIDE,مردانه,شلوار,2b5430ab-45e2-436c-ade8-3c1c2ecf9e7d,https://image.torob.com/base/images/Cx/D-/CxD-lZlwzjA2B6U0.jpg,ایکس ساید,شلوار مردانه ریلکس ایکس ساید S5EK45Z8 - V1F | XSIDE,نامشخص,نامشخص,شلوار,,,نامشخص,,,,ریلکس,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,51,10,Medium,4.636363636363637,مردانه_Medium,9.048387096774192,1.452526347606204,0.5032890986282826
تاپ شلوارک Canada,نامشخص,تاپ شلوارک,7057d291-721e-4f86-b4b1-21a144425a51,https://image.torob.com/base/images/jx/wI/jxwIwFUJxTKtnUKL.jpg,Canada,تاپ شلوارک Canada,نامشخص,نامشخص,تاپ شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺺﺨﺸﻣﺎﻧ,17,3,Short,4.25,نامشخص_Short,3.238095238095238,-2.593507485518701,0.9003604217855815
ست تی شرت و شلوار مردانه مدل adi کد,مردانه,ست تی شرت و شلوار,674cba33-867d-4ab8-a317-4e4aeccb1a18,https://image.torob.com/base/images/RD/qX/RDqX18M4vUX43a1s.jpg,نامشخص,ست تی شرت و شلوار مردانه مدل adi کد,نامشخص,نامشخص,ست تی شرت و شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,35,9,Medium,3.5,مردانه_Medium,7.777777777777778,-1.608718255184759,-0.8494361574654714
ست پیژامه و لباس خواب اورجینال پیرکاردین Pierre Cardin Men's Short Sleeve Pajama Set 6051,مردانه,ست پیژامه و لباس خواب,1bd574df-e418-4fa6-aa35-255f90e72afe,https://image.torob.com/base/images/4V/N2/4VN2cdJ34ZUMJXW3.jpg,پیرکاردین,ست پیژامه و لباس خواب اورجینال پیرکاردین Pierre Cardin Men's Short Sleeve Pajama Set 6051,نامشخص,نامشخص,ست پیژامه و لباس خواب,,,نامشخص,آستین کوتاه,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,89,15,Long,5.5625,مردانه_Long,13.561904761904762,2.743271276690341,0.18307187605628317
ست تیشرت شلوار مردانه رنگ زرشکی,مردانه,ست تیشرت شلوار,34d48fdd-1883-4d70-9eda-19bc2f40d9c0,https://image.torob.com/base/images/Sf/0d/Sf0d8BJzBf_YN3WM.jpg,نامشخص,ست تیشرت شلوار مردانه رنگ زرشکی,زرشکی,نامشخص,ست تیشرت شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﮑﺷﺭﺯ,31,6,Medium,4.428571428571429,مردانه_Medium,5.7105263157894735,-1.0606303759910958,-0.762309240772858
ست تاپ و شلوارک مردانه مدل B25 رنگ طوسی,مردانه,ست تاپ و شلوارک,c0092658-7ac2-43b9-8434-b2a560ed5303,https://image.torob.com/base/images/Yi/VR/YiVRywnYb5AYum1c.jpg,نامشخص,ست تاپ و شلوارک مردانه مدل B25 رنگ طوسی,طوسی,نامشخص,ست تاپ و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﺳﻮﻃ,39,9,Medium,3.9,مردانه_Medium,7.959183673469387,-1.3919582080577508,-0.9172586405930769
ست پیژامه مردانه بوراتی کد 6572009 - 21164 | Buratti,مردانه,ست پیژامه,6264c893-b237-4061-9efd-5abdca17cb8c,https://image.torob.com/base/images/ze/Hv/zeHvzTGQxtgAYXcA.jpg,بوراتی,ست پیژامه مردانه بوراتی کد 6572009 - 21164 | Buratti,نامشخص,نامشخص,ست پیژامه,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,52,10,Medium,4.7272727272727275,مردانه_Medium,9.079365079365079,1.4032331702026506,0.30155884523670745
ست تاپ و شلوارک مردانه مدل N372,مردانه,ست تاپ و شلوارک,43129525-a22c-4ca6-b7af-7529ac4faa86,https://image.torob.com/base/images/vB/tN/vBtN0YtwFXC060W1.jpg,نامشخص,ست تاپ و شلوارک مردانه مدل N372,نامشخص,نامشخص,ست تاپ و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,31,7,Medium,3.875,مردانه_Medium,6.358974358974359,-1.491870517820037,-0.8717110047362843
ست تی شرت و شلوارک مردانه برند لیورجی مدل 7354,مردانه,ست تی شرت و شلوارک,145bcb27-ae69-48ec-882d-99065d0457b4,https://image.torob.com/base/images/se/dl/sedlQyvibFFc5V3Q.jpg,لیورجی,ست تی شرت و شلوارک مردانه برند لیورجی مدل 7354,نامشخص,نامشخص,ست تی شرت و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,46,10,Medium,4.181818181818182,مردانه_Medium,8.87719298245614,0.1734292488275694,-0.5422581858434014
ست تی شرت و شلوارک Stars,نامشخص,ست تی شرت و شلوارک,b8a3e60d-9180-4cc5-8032-d5155daeff8c,https://image.torob.com/base/images/kO/1t/kO1tr4DfzJqGTa_k.jpg,نامشخص,ست تی شرت و شلوارک Stars,نامشخص,نامشخص,ست تی شرت و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺺﺨﺸﻣﺎﻧ,24,6,Short,3.4285714285714284,نامشخص_Short,5.419354838709677,-2.4560350775402116,1.2741499364254625
ست پیراهن و شلوار مردانه ال سی وایکیکی مدل بیاس,مردانه,ست پیراهن و شلوار,b840e1c7-553f-4e04-8eed-f80fa0fa2e5c,https://image.torob.com/base/images/cb/Zo/cbZo59BgZHCPUjYv.jpg,ال سی وایکیکی,ست پیراهن و شلوار مردانه ال سی وایکیکی مدل بیاس,نامشخص,ال سی وایکیکی,ست پیراهن و شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,47,10,Medium,4.2727272727272725,مردانه_Medium,8.913793103448276,0.9360472663686757,0.3022732709960599
ست هودی شلوار Just Do It مردانه مدلJefri,مردانه,ست هودی و شلوار,ced807a8-0a16-498e-ae63-77cbb951eeaa,https://image.torob.com/base/images/d2/Lo/d2Losm8B132kv92r.jpg,نامشخص,ست هودی شلوار Just Do It مردانه مدلJefri,نامشخص,نامشخص,ست هودی و شلوار,,,نامشخص,,Just Do It,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,40,8,Medium,4.444444444444445,مردانه_Medium,7.346938775510204,-0.3536768071336894,-0.07386607796061771
خرید اینترنتی لباس راحتی مردانه سبز ناتیکا M813,مردانه,لباس راحتی,2ea25fe5-2621-4c13-95ff-218866d6745b,https://image.torob.com/base/images/5U/dE/5UdEiPZfYjA6fz7O.jpg,ناتیکا,خرید اینترنتی لباس راحتی مردانه سبز ناتیکا M813,سبز,ناتیکا,لباس راحتی,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺰﺒﺳ,47,8,Medium,5.222222222222222,مردانه_Medium,7.553571428571429,0.7321805849100815,0.27801422897232786
ست لباس ورزشی با جزئیات پایه گلدوزی رنگ نعنایی مردانه MARSHALL,مردانه,ست لباس ورزشی,da7b7f94-f1e6-4b3b-a8b0-b1414ddbbd7f,https://image.torob.com/base/images/l9/ED/l9ED8IknlqrWVeXt.jpg,MARSHALL,ست لباس ورزشی با جزئیات پایه گلدوزی رنگ نعنایی مردانه MARSHALL,نعنایی,MARSHALL,ست لباس ورزشی,,,نامشخص,,,گلدوزی,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﯾﺎﻨﻌﻧ,62,11,Long,5.166666666666667,مردانه_Long,10.054054054054054,1.80984644098629,0.06159527384814998
خرید اینترنتی ست لباس راحتی مردانه طوسی برند C&City S000281376,مردانه,ست لباس راحتی,91dcf646-75bd-4952-a078-2d593718a835,https://image.torob.com/base/images/dD/-f/dD-f7_-EJSDdcq9w.jpg,C&City,خرید اینترنتی ست لباس راحتی مردانه طوسی برند C&City S000281376,طوسی,C&City,ست لباس راحتی,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﺳﻮﻃ,62,10,Long,5.636363636363637,مردانه_Long,9.342465753424657,2.1490813585451205,0.031765639152763196
ست تیشرت و شلوار BALENCIAGA کد 2216,نامشخص,ست تیشرت و شلوار,87a75deb-ab50-4ba1-99ea-e91108c22a44,https://image.torob.com/base/images/o3/Kl/o3KlFwkqYH7lxklK.jpg,BALENCIAGA,ست تیشرت و شلوار BALENCIAGA کد 2216,نامشخص,BALENCIAGA,ست تیشرت و شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺺﺨﺸﻣﺎﻧ,35,7,Medium,4.375,نامشخص_Medium,6.511627906976744,-1.6863707195970559,1.375048103763311
تیشرت و شلوارک مردانه,مردانه,تیشرت و شلوارک,dd10b530-70f5-421e-ad88-b3645aa88275,https://image.torob.com/base/images/SV/VH/SVVHrQuHfLlnreTv.jpg,نامشخص,تیشرت و شلوارک مردانه,نامشخص,نامشخص,تیشرت و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,21,4,Short,4.2,مردانه_Short,4.038461538461538,-1.6317053272603628,-1.0622261182870758
ست حلقه ای و شلوارک مردانه سویکس,مردانه,ست حلقه ای و شلوارک,e2f2245f-075d-4f57-a776-20d864204c7e,https://image.torob.com/base/images/Gy/rG/GyrGZoP4vCzs1tSn.jpg,سویکس,ست حلقه ای و شلوارک مردانه سویکس,نامشخص,سویکس,ست حلقه ای و شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,32,7,Medium,4.0,مردانه_Medium,6.4,-1.090337338658686,-0.45103894334241557
خرید اینترنتی ست لباس راحتی مردانه طوسی برند C&City S000281377,مردانه,ست لباس راحتی,fe794346-9ccb-4e2f-982a-33ce830f3ea3,https://image.torob.com/base/images/79/Hz/79HzHJuTXX_i9XXY.jpg,C&City,خرید اینترنتی ست لباس راحتی مردانه طوسی برند C&City S000281377,طوسی,C&City,ست لباس راحتی,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯽﺳﻮﻃ,62,10,Long,5.636363636363637,مردانه_Long,9.342465753424657,2.1490813585451205,0.031765639152763196
ست سویشرت و شلوار مدل Witon کد 6113S,نامشخص,ست سویشرت و شلوار,fd47724f-edd7-4fd5-84dc-e214953ffb70,https://image.torob.com/base/images/BH/qX/BHqXaQ_Eb34vL7qO.jpg,نامشخص,ست سویشرت و شلوار مدل Witon کد 6113S,نامشخص,نامشخص,ست سویشرت و شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﺺﺨﺸﻣﺎﻧ,36,8,Medium,4.0,نامشخص_Medium,7.2,-1.6378576111284326,1.7460178582129118
ست سوئیشرت شلوارمردانه مدلKeyhan,مردانه,ست سویشرت شلوار,0fa49263-7343-445f-897e-9a20264449b6,https://image.torob.com/base/images/b6/Dn/b6DnnygJBvOuOEA4.jpg,نامشخص,ست سوئیشرت شلوارمردانه مدلKeyhan,نامشخص,نامشخص,ست سویشرت و شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,32,4,Medium,6.4,مردانه_Medium,4.324324324324324,0.6721741516269336,-0.2859242633477765
پیژامه و لباس خواب مردانه خاکستری یو اس پولو | USPA25YE19 اورجینال,مردانه,پیژامه و لباس خواب,44e4f482-7885-4146-8285-a091dfa735c5,https://image.torob.com/base/images/ZN/vY/ZNvYw3WtVNhT8BpS.jpg,یو اس پولو,پیژامه و لباس خواب مردانه خاکستری یو اس پولو | USPA25YE19 اورجینال,خاکستری,یو اس پولو,پیژامه و لباس خواب,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯼﺮﺘﺴﮐﺎﺧ,66,12,Long,5.076923076923077,مردانه_Long,10.860759493670887,2.2639406732126024,0.6567930357735319
تاپ شلوارک بزرگسال مردانه,بزرگسال مردانه,تاپ شلوارک,f1c3fc77-8abd-45f2-af7e-7a72908c5940,https://image.torob.com/base/images/k3/OG/k3OGqitvAaUiw5HI.jpg,نامشخص,تاپ شلوارک بزرگسال مردانه,نامشخص,نامشخص,تاپ شلوارک,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ ﻝﺎﺴﮔﺭﺰﺑ,ﺺﺨﺸﻣﺎﻧ,25,4,Short,5.0,بزرگسال مردانه_Short,4.166666666666667,0.6248741061236583,-5.813690719347294
پیژامه و لباس خواب مردانه بورگوندی پیرکاردین | PC2024E6 اورجینال,مردانه,پیژامه و لباس خواب,3cf61f04-fc08-4ae8-a57f-ef2866d533f5,https://image.torob.com/base/images/Nc/Xb/NcXbka47OdO4HpEf.jpg,پیرکاردین,پیژامه و لباس خواب مردانه بورگوندی پیرکاردین | PC2024E6 اورجینال,بورگوندی,پیرکاردین,پیژامه و لباس خواب,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﯼﺪﻧﻮﮔﺭﻮﺑ,64,10,Long,5.818181818181818,مردانه_Long,9.386666666666667,2.8097032207670103,0.6703284688403215
ست تیشرت شلوار مردانه هیراد,مردانه,ست تیشرت شلوار,5e959a22-9ef8-4910-acaa-d445f3e2983d,https://image.torob.com/base/images/NC/4k/NC4kKCBCPm4F1ijt.jpg,هیراد,ست تیشرت شلوار مردانه هیراد,نامشخص,هیراد,ست تیشرت شلوار,,,نامشخص,,,,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,27,5,Short,4.5,مردانه_Short,4.909090909090909,-1.0564542426088948,-0.7412666733865058
ست تیشرت و شلوار مدل CR7 مشکی,نامشخص,ست تیشرت و شلوار,4033f3c5-6b88-4d45-b532-74390f7f07cc,https://image.torob.com/base/images/jb/aa/jbaaOoqh2aYdUrIL.jpg,نامشخص,ست تیشرت و شلوار مدل CR7 مشکی,مشکی,نامشخص,ست تیشرت و شلوار,,,نامشخص,,CR7,,,,,,,,,,,,,,,,,ﺺﺨﺸﻣﺎﻧ,ﯽﮑﺸﻣ,29,7,Short,3.625,نامشخص_Short,6.27027027027027,-2.2057369042992803,1.4030207219552113
ست پیراهن یقه انگلیسی و شلوار بگ,مردانه,ست پیراهن و شلوار بگ,38d8a176-e861-4d7f-87fc-808948d8d952,https://image.torob.com/base/images/oh/zP/ohzPviut1K_EGaBb.jpg,نامشخص,ست پیراهن یقه انگلیسی و شلوار بگ,نامشخص,نامشخص,ست پیراهن و شلوار بگ,,,نامشخص,,,,,یقه انگلیسی,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,32,7,Medium,4.0,مردانه_Medium,6.4,-0.6959939407095704,0.04580568592644562
پیراهن و شلوارک مردانه. سایز lتا XXL تن خور زیبا.‌ جهت توضیحات سایز و رنگ لطفا تماس گرفته شود,مردانه,پیراهن و شلوارک,bf5989dd-d27c-401c-9017-908355e353f3,https://image.torob.com/base/images/e0/F8/e0F8JHO1nxWBeUIi.jpg,نامشخص,پیراهن و شلوارک مردانه. سایز lتا XXL تن خور زیبا.‌ جهت توضیحات سایز و رنگ لطفا تماس گرفته شود,نامشخص,نامشخص,پیراهن و شلوارک مردانه,,,L,,,تن خور زیبا,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,93,19,Long,4.65,مردانه_Long,16.46017699115044,2.2620380593582827,0.49002376633740335
ست تیشرت شلوار مردانه گلکسی پنبه ایی گرم بالا رنگبندی داره لارج تا 3 ایکس داره,مردانه,ست تیشرت شلوار,587d41de-a805-4292-bc55-c2d6b6caba13,https://image.torob.com/base/images/Eh/Dn/EhDnDnT79dyzBRKA.jpg,نامشخص,ست تیشرت شلوار مردانه گلکسی پنبه ایی گرم بالا رنگبندی داره لارج تا 3 ایکس داره,نامشخص,نامشخص,ست تیشرت شلوار,گلکسی پنبه ایی,,نامشخص,,,گرم بالا,,,,,,,,,,,,,,,,ﻪﻧﺍﺩﺮﻣ,ﺺﺨﺸﻣﺎﻧ,78,16,Long,4.588235294117647,مردانه_Long,13.957894736842107,0.973616295849183,-0.6753381964640198
